main_genre,sub_genre,artist_name,track_name,album_name,spotify_track_id,popularity
Death Metal,Death Metal,Cannibal Corpse,Make Them Suffer,Kill,1zXTJp4mMwu2y69LajfzFK,44
Death Metal,Death Metal,Cannibal Corpse,Blood Blind,Chaos Horrific,2mgCxt6lPwiGFpro3urJ97,43
Death Metal,Death Metal,Cannibal Corpse,Fucked with a Knife,The Bleeding,2ZK3pWvGZTlklRiDqNdnUf,43
Death Metal,Death Metal,Autopsy,Far from Heaven,Oh What the Future Holds,1pF0MdgFm92mwM7sxJOves,51
Death Metal,Death Metal,Autopsy,It Comes For You,It Comes For You,1EPlAlZXGb1JO3s1DpH3rD,50
Death Metal,Death Metal,Autopsy,The Sea of Tragic Beasts,The Sea of Tragic Beasts,79yvAWlqVukArNOxtyyKCI,49
Death Metal,Death Metal,Autopsy,Hostage,The Nothing That Is,55sHcHWYnRgECzYB1uXCFx,45
Death Metal,Death Metal,Autopsy,Warfare,The Sea of Tragic Beasts,4vkSveHIYBvFLhp7WzTD2J,44
Death Metal,Death Metal,Autopsy,Black Mammoth,The Great Collapse,0EFWvY84Qk5kPQ2wWfy54C,45
Death Metal,Death Metal,Autopsy,Pandora,Oh What the Future Holds,45wgpIER9AI3Pqh1ZFef4D,43
Death Metal,Death Metal,Autopsy,Spoils Of The Horde,The Nothing That Is,1Q04XafjvecJGXQ79X48uQ,42
Death Metal,Death Metal,Autopsy,Red Horizon,The Nothing That Is,7Hrr1Setc3WFBICOm5kEgn,42
Death Metal,Death Metal,Autopsy,Savior Of None / Ashes Of All,The Nothing That Is,1lFyvOuSYl2atI0Hx9QM4B,41
Death Metal,Blackened Death Metal,Belphegor,Conjuring the Dead,Conjuring the Dead,3pLd1F8k6ozsPLRutH87iy,40
Death Metal,Blackened Death Metal,Belphegor,Sexdictator Lucifer,Bondage Goat Zombie,6ceQfFvEr9UjRUCZFTimEJ,38
Death Metal,Blackened Death Metal,Belphegor,Stigma Diabolicum,Bondage Goat Zombie,6hPRp4jG88mRd9bKRWAnCv,37
Death Metal,Blackened Death Metal,Belphegor,Virtus Asinaria - Prayer,The Devils,1BYjjurGhjCvOoA2glOON5,35
Death Metal,Blackened Death Metal,Belphegor,Baphomet,Totenritual,3VlMZyp4CwS4NoXAbaWFtA,34
Death Metal,Blackened Death Metal,Belphegor,Bondage Goat Zombie,Bondage Goat Zombie,6ckwMSLxAeCGezcZupENbr,33
Death Metal,Blackened Death Metal,Belphegor,Totentanz - Dance Macabre,The Devils,74afWfUt6UKfPzljlQRd0K,33
Death Metal,Blackened Death Metal,Belphegor,Gasmask Terror,Conjuring the Dead,2WWWzg5deWl2O0OZK6Sqoa,33
Death Metal,Blackened Death Metal,Belphegor,Sanctus Diaboli Confidimus,Sanctus Diaboli Confidimus,57KijDvGutAlJQuicAsLSj,31
Death Metal,Blackened Death Metal,Belphegor,The Devil's Son,Totenritual,1wrHLYfg0s42WTm89fmYn0,32
Death Metal,Blackened Death Metal,Behemoth,Ov Fire and the Void,Evangelion,3jmkqJcTvtyuAk0YHTMkc7,44
Death Metal,Blackened Death Metal,Behemoth,O Father O Satan O Sun!,The Satanist,2FsDybzWgntIa8M3Y7AenT,46
Death Metal,Blackened Death Metal,Behemoth,Blow Your Trumpets Gabriel,The Satanist,4JynkH6Oa9cJ0zUTzYA2UP,42
Death Metal,Blackened Death Metal,Behemoth,Bartzabel,I Loved You at Your Darkest,3wBHF6evf55iEzyMtReJSH,44
Death Metal,Blackened Death Metal,Behemoth,Conquer All,Demigod,5pKdvuth8EyC6pLxMu3aSr,46
Death Metal,Blackened Death Metal,Behemoth,Ora Pro Nobis Lucifer,The Satanist,7xNQMlboWKQvUzI1FxG6Cs,43
Death Metal,Blackened Death Metal,Behemoth,The Shit Ov God,The Shit Ov God,0N2rOJZR0d0kPHPtBKjxem,42
Death Metal,Blackened Death Metal,Behemoth,The Shadow Elite,The Shit Ov God,44MscUnq3GmeB1jns1Gy8E,39
Death Metal,Blackened Death Metal,Behemoth,The Satanist,The Satanist,17Iq7ApAAlNFD2FkY2YtsV,39
Death Metal,Blackened Death Metal,Behemoth,Demigod,Demigod,1M7ZoHTEzfpyLEf6fbHGTs,40
Death Metal,Blackened Death Metal,Akercocke,Leviathan,Choronzon,4Ax1Gz3sBzzvM8Ha1gS7wf,21
Death Metal,Blackened Death Metal,Akercocke,Verdelet,"Words That Go Unspoken, Deeds That Go Undone",3aFUueKv5S9mr0v4x6MB0s,20
Death Metal,Blackened Death Metal,Akercocke,Axiom,Antichrist,6ONmqUX0hunf4P7PD7TNGT,16
Death Metal,Blackened Death Metal,Akercocke,Seduced,"Words That Go Unspoken, Deeds That Go Undone",1g5p1tnmmTjsODNdsxocyy,15
Death Metal,Blackened Death Metal,Akercocke,"Words That Go Unspoken, Deeds That Go Undone","Words That Go Unspoken, Deeds That Go Undone",6Rx6cs6WOspk55d0QDedSO,14
Death Metal,Blackened Death Metal,Akercocke,Enraptured By Evil,Choronzon,0e1C4RvljZHMtuP6LIlWFT,14
Death Metal,Blackened Death Metal,Akercocke,The Promise,Antichrist,5g88sM4sN0q0e5HVxvQyQ3,14
Death Metal,Blackened Death Metal,Akercocke,Son Of The Morning,Choronzon,5G8Gyx0h5If5pa0PJ03fMo,13
Death Metal,Blackened Death Metal,Akercocke,Praise The Name Of Satan,Choronzon,5wpvXMGKOu2rWHpQAzH4Tb,13
Death Metal,Blackened Death Metal,Akercocke,Prince Of The North,Choronzon,42wvCFxX9eshRghX8LPf8a,12
Death Metal,Blackened Death Metal,Dissection,Where Dead Angels Lie,Storm Of The Light's Bane,1wdK548KKmN40wxH051bSy,48
Death Metal,Blackened Death Metal,Dissection,Night's Blood,Storm Of The Light's Bane,069JyEdShPein3PBle19go,44
Death Metal,Blackened Death Metal,Dissection,Maha-Kali,Reinkaos,2xM5sYHiXYo2baYbC3tiC2,43
Death Metal,Blackened Death Metal,Dissection,The Somberlain,The Somberlain,3JzbcoK3z8Df50ZzawDGoh,44
Death Metal,Blackened Death Metal,Dissection,Black Dragon,Reinkaos,5ZJwjTma5MQDjPIxP5HiTn,43
Death Metal,Blackened Death Metal,Dissection,Thorns Of Crimson Death,Storm Of The Light's Bane,3O76JWWMzeNxwTFYqFZGSm,41
Death Metal,Blackened Death Metal,Dissection,God of Forbidden Light,Reinkaos,3gltjLpFGs2OEYPMwelCSS,41
Death Metal,Blackened Death Metal,Dissection,Dark Mother Divine,Reinkaos,4GrDUkAwytbCbaD4xw12sX,39
Death Metal,Blackened Death Metal,Dissection,Starless Aeon,Reinkaos,3r0v93JFr5dmNB8HpsHfQk,39
Death Metal,Blackened Death Metal,Dissection,Unhallowed,Storm Of The Light's Bane,4iJLePl762YnjiDLZNgikK,38
Death Metal,Blackened Death Metal,Sacramentum,Fog's Kiss,Far Away from the Sun,1phoHQiDoB9Ipr0IcUwZx3,30
Death Metal,Blackened Death Metal,Sacramentum,Blood Shall Be Spilled,Far Away from the Sun,2R2YldMvgGPZAWhja2w1Za,29
Death Metal,Blackened Death Metal,Sacramentum,Far Away from the Sun,Far Away from the Sun,5orxqdI0N8zBy4xi00b8AD,28
Death Metal,Blackened Death Metal,Sacramentum,When Night Surrounds Me,Far Away from the Sun,6VzqwmZG4PQ9TONXABB0vA,25
Death Metal,Blackened Death Metal,Sacramentum,Cries from a Restless Soul,Far Away from the Sun,5vlR6ES8BELWGYWLLM7Ovf,24
Death Metal,Blackened Death Metal,Sacramentum,Obsolete Tears,Far Away from the Sun,6aMgNjsV42Q6TsUOne0Hp8,22
Death Metal,Blackened Death Metal,Sacramentum,Beyond All Horizons,Far Away from the Sun,29drwvo83LI4YVivkRPUrQ,21
Death Metal,Blackened Death Metal,Sacramentum,The Vision and the Voice,Far Away from the Sun,4aGKwgU8J0vnrv2nTXh3JQ,20
Death Metal,Blackened Death Metal,Sacramentum,"Darkness Falls for Me (Far Away from the Sun, Pt. 2)",Far Away from the Sun,7j85597Wp5yh49B5XCbjpL,20
Death Metal,Blackened Death Metal,Sacramentum,Awaken Chaos,The Coming of Chaos,5jj8y52Tyyd5lh4k1VgYMR,17
Death Metal,Death 'N' Roll,Entombed,Left Hand Path,Left Hand Path,5faD0zZ9fMa3J5ZN3lIWtp,45
Death Metal,Death 'N' Roll,Entombed,Wolverine Blues,Wolverine Blues,6WBdwdLLif4kuG3s6ot8uB,44
Death Metal,Death 'N' Roll,Entombed,Revel In Flesh,Left Hand Path,48zi76YORvpiYO67liH70R,41
Death Metal,Death 'N' Roll,Entombed,Drowned,Left Hand Path,74sEzDFrgGFxaM7xrEyOkG,40
Death Metal,Death 'N' Roll,Entombed,Supposed To Rot,Left Hand Path,5CU8oOEfI9IoZQxcjC2D2B,39
Death Metal,Death 'N' Roll,Entombed,Sinners Bleed,Clandestine,5GdYxhRkVCIwRyZoVKjrvX,37
Death Metal,Death 'N' Roll,Entombed,Stranger Aeons,Clandestine,6sW4cDGHnul55JYRWPJsWh,37
Death Metal,Death 'N' Roll,Entombed,Eyemaster,Wolverine Blues,5wkQ7sIvr7eigcWmrTjDiO,35
Death Metal,Death 'N' Roll,Entombed,When Life Has Ceased,Left Hand Path,3cmEh49U5WRfPcFipIu7LY,35
Death Metal,Death 'N' Roll,Entombed,Demon,Wolverine Blues,6v3RR0KUcqFzqucljqvwAb,35
Death Metal,Death 'N' Roll,Six Feet Under,Feasting on the Blood of the Insane,Maximum Violence,3mwVbQ0hX6YI1PSjMLcWWd,39
Death Metal,Death 'N' Roll,Six Feet Under,Lycanthropy,Haunted,2O2jQqHW1nYXQgbVNnkzjG,37
Death Metal,Death 'N' Roll,Six Feet Under,TNT,Graveyard Classics,0Ox3pTGk5Dg3iN9neOJ8kP,37
Death Metal,Death 'N' Roll,Six Feet Under,Human Target,Haunted,6HfjW178tFHhK4jPzrDnHd,34
Death Metal,Death 'N' Roll,Six Feet Under,Seed Of Filth,Death Rituals,1o7lwSoH4RuByrlxTgj7qB,35
Death Metal,Death 'N' Roll,Six Feet Under,The Enemy Inside,Haunted,6gP6WEoooHrWcsM9ODIyvr,33
Death Metal,Death 'N' Roll,Six Feet Under,War is Coming,Warpath,5nDNDG9L8uo9HOMpvdQD2j,32
Death Metal,Death 'N' Roll,Six Feet Under,Silent Violence,Haunted,2LrmSG3zdaB6984lbRgJ9H,32
Death Metal,Death 'N' Roll,Six Feet Under,Victim of the Paranoid,Maximum Violence,7uAXiXLoyirwJvLi8kP4FV,31
Death Metal,Death 'N' Roll,Six Feet Under,The Noose,Nightmares of the Decomposed,5uNVqdLIKJID6c2Miix9tm,31
Death Metal,Death 'N' Roll,Gorefest,Erase,False / Erase,0ZKxdnTx3fbZhRwLDMMTg7,30
Death Metal,Death 'N' Roll,Gorefest,Reality - When You Die,False / Erase,4e8g1bWau0MuNQpnyp3vg3,30
Death Metal,Death 'N' Roll,Gorefest,The Glorious Dead,False / Erase,3nxZp6V9qdza9vxE1yMkzd,28
Death Metal,Death 'N' Roll,Gorefest,Confessions of a Serial Killer,Mindloss + Demos,4oL2O4HCCFoDa2r3Kf8R2v,24
Death Metal,Death 'N' Roll,Gorefest,Get - A - Life,False / Erase,1s5UKhPkbNtpyyJ8cyaE1w,23
Death Metal,Death 'N' Roll,Gorefest,When the Dead Walk the Earth,La Muerte,4gFCS0HL1dUC4Cg82McpKo,22
Death Metal,Death 'N' Roll,Gorefest,For the Masses,La Muerte,4Qm8jj9ykAGFwqD5KaB2QC,22
Death Metal,Death 'N' Roll,Gorefest,State of Mind,False / Erase,1x8XnQO3oLoRSeTDc0uLin,22
Death Metal,Death 'N' Roll,Gorefest,Mental Misery,Mindloss + Demos,3ATVw98mBFmETv7VgedJTe,21
Death Metal,Death 'N' Roll,Gorefest,Rise to Ruin,Rise to Ruin,3nYCU8KRpiIUhrlFvk8GWS,21
Death Metal,Death 'N' Roll,Helltrain,Route 666,Route 666,6tnQMOpcX5gfOtLGZf7uYa,23
Death Metal,Death 'N' Roll,Helltrain,Wolfnight,Wolfnight,4EZuqgHFBThQHeuyL5MeKW,19
Death Metal,Death 'N' Roll,Helltrain,Rock 'N' Roll Devil,Rock 'N' Roll Devil,2mN3lBwvchCix9WOFoM4fs,15
Death Metal,Death 'N' Roll,Helltrain,Juggernaut,Death Is Coming,6xuB3T6NW0pfjHqE1M3XGF,13
Death Metal,Death 'N' Roll,Helltrain,The Heltrain Coven,Route 666,5a8IWPMSNQeChN0mrYzQ1i,13
Death Metal,Death 'N' Roll,Helltrain,My Little Stars,Rock 'N' Roll Devil,6ugVhrKvhLgcug8VcTuB9c,11
Death Metal,Death 'N' Roll,Helltrain,You're The Man,Rock 'N' Roll Devil,37tih9O3cUGgXYqqOTrBeC,10
Death Metal,Death 'N' Roll,Helltrain,S.O.S.,Route 666,4NywT3UGe4tjvwNbD0mwi3,10
Death Metal,Death 'N' Roll,Helltrain,Mischief,Mischief,5suU6du3PxBE2S8Ff7FY3P,10
Death Metal,Death 'N' Roll,Helltrain,Polizei,Route 666,3M1zQC7JOoHimHZbGFCxKb,9
Death Metal,Death 'N' Roll,Deuteronomium,Dead Man Dancing,The Amen,32KNZBndB0ToLl2HzM8nT1,12
Death Metal,Death 'N' Roll,Deuteronomium,Nazorean,The Amen,0Uv2j61r8qHheN08nP4muA,10
Death Metal,Death 'N' Roll,Deuteronomium,Psalm 117,The Amen,1wwvM6UQqd0erAmgRzm23V,8
Death Metal,Death 'N' Roll,Deuteronomium,The Amen,The Amen,2i8wM6iwf8Zostyw1eAW6V,8
Death Metal,Death 'N' Roll,Deuteronomium,In The Midst Of Lions,The Amen,0uEl2WOi12LGvxsqLS88b6,7
Death Metal,Death 'N' Roll,Deuteronomium,Jehovah Sabaoth,The Amen,08dq0x14iav40sfaOYPsHN,6
Death Metal,Death 'N' Roll,Deuteronomium,Shiloh,The Amen,6QOmXuUCMdI20vp6znaVsD,5
Death Metal,Death 'N' Roll,Deuteronomium,Hail To The King,From The Midst Of The Battle,1L7UlVcmRNerOD9ODMH93Y,4
Death Metal,Death 'N' Roll,Deuteronomium,Street Corner Queen,Street Corner Queen,4XEjzH2wAEkHOPdW6DILqm,4
Death Metal,Death 'N' Roll,Deuteronomium,Spell Of Hell,Street Corner Queen,4oVJsBATVqe8Jn1BNvggyi,3
Death Metal,Melodic Death Metal,Amon Amarth,Twilight Of The Thunder God,Twilight Of The Thunder God,5u3l2TONYacJgmRPQVaF9y,59
Death Metal,Melodic Death Metal,Amon Amarth,Raise Your Horns,Jomsviking,6ypKaenmVXMCXvlkfYOpjf,57
Death Metal,Melodic Death Metal,Amon Amarth,Guardians Of Asgaard,Twilight Of The Thunder God,2DR9AzDhYeStkHupvU08FC,55
Death Metal,Melodic Death Metal,Amon Amarth,The Pursuit of Vikings,Fate of Norns,0sObxZUKqdPfgjG9ahSlP5,55
Death Metal,Melodic Death Metal,Amon Amarth,Put Your Back Into The Oar,Put Your Back Into The Oar,4fY2JR0REUiykvzRw61sk9,54
Death Metal,Melodic Death Metal,Amon Amarth,We Rule the Waves,We Rule the Waves,2OPtXK15baz70C4r9OaA18,52
Death Metal,Melodic Death Metal,Amon Amarth,Shield Wall,Berserker,0gU58a8WjPaEG3Dt56i4Fr,51
Death Metal,Melodic Death Metal,Amon Amarth,The Way of Vikings,Jomsviking,19zT5M46RioXTv0PzU22Hb,50
Death Metal,Melodic Death Metal,Amon Amarth,War of the Gods,Surtur Rising,2bBUHwOa8alimc1TiXg1oY,49
Death Metal,Melodic Death Metal,Amon Amarth,Raven's Flight,Berserker,1I0bU6iuH1Ct9qikfDZyJV,49
Death Metal,Melodic Death Metal,Soilwork,Stålfågel,Verkligheten,4HOVQhtjFCRGY9PnsLoR86,51
Death Metal,Melodic Death Metal,Soilwork,Distortion Sleep,Figure Number Five,3yPQrLnNIthn4I5wQ51X26,51
Death Metal,Melodic Death Metal,Soilwork,Death Diviner,A Whisp of the Atlantic,38OIVeoGZjRyYRmHp9XolY,47
Death Metal,Melodic Death Metal,Soilwork,Stabbing the Drama,Stabbing the Drama,4XFykLS5W3LCvEQ5QfU01P,48
Death Metal,Melodic Death Metal,Soilwork,Nerve,Stabbing the Drama,4ubsyGydOcYNC3B9mxuN8l,48
Death Metal,Melodic Death Metal,Soilwork,Rejection Role,Figure Number Five,2cZlwQvxwAFFTNb2xCGDl4,45
Death Metal,Melodic Death Metal,Soilwork,Distance,Stabbing the Drama,7IQH82RBzyF2akVyMuXurB,43
Death Metal,Melodic Death Metal,Soilwork,The Ride Majestic,The Ride Majestic,2aoL2AfV21oMWmAObilb9q,41
Death Metal,Melodic Death Metal,Soilwork,This Momentary Bliss,The Living Infinite,5odfuh1BfM0Ea9Xs8Oe6K9,41
Death Metal,Melodic Death Metal,Soilwork,Overload,Figure Number Five,5hzxIaQlHY8NFdodCZGvnK,40
Death Metal,Melodic Death Metal,Dark Tranquillity,Atoma,Atoma,4HlVUapocBDBqkPtET2knz,51
Death Metal,Melodic Death Metal,Dark Tranquillity,Misery's Crown,Fiction,6NeUmwrvmkIuTO9dh3qOwT,47
Death Metal,Melodic Death Metal,Dark Tranquillity,Forward Momentum,Atoma,6W138hHyE3DpxiZ7120zfS,46
Death Metal,Melodic Death Metal,Dark Tranquillity,Phantom Days,Moment,47MHE0SUjHSJYurTHzlq4Y,43
Death Metal,Melodic Death Metal,Dark Tranquillity,Terminus (Where Death is Most Alive),Fiction,0hGeFT1lAyGIoUY7goNyQc,44
Death Metal,Melodic Death Metal,Dark Tranquillity,Lost to Apathy,Character,0yRRVy4pI3Oa1qqqUpuGME,42
Death Metal,Melodic Death Metal,Dark Tranquillity,Monochromatic Stains,Damage Done,2OhnDHT5LGG0ZAnjFEBsbg,42
Death Metal,Melodic Death Metal,Dark Tranquillity,Therein,Projector,7fiDBeCKsb2kEmQfFObHTX,41
Death Metal,Melodic Death Metal,Dark Tranquillity,Encircled,Atoma,4G3hqmtWVVJ4CxsSkrVXT4,41
Death Metal,Melodic Death Metal,Dark Tranquillity,Not Nothing,Endtime Signals,06AVvE2a9xgzak3PMBkhW3,40
Death Metal,Melodic Death Metal,At the Gates,Slaughter Of The Soul,Slaughter Of The Soul,2Vy4z1ZUN7RvN7syWI2yef,53
Death Metal,Melodic Death Metal,At the Gates,Blinded By Fear,Slaughter Of The Soul,2pj2VXKSBRTmV8nuiaCKd2,50
Death Metal,Melodic Death Metal,At the Gates,Cold,Slaughter Of The Soul,3JRmeCjOaBqRCvzwCx9MNh,48
Death Metal,Melodic Death Metal,At the Gates,Under A Serpent Sun,Slaughter Of The Soul,4Jg1FIbHlwoRi0olOJxtcF,46
Death Metal,Melodic Death Metal,At the Gates,Suicide Nation,Slaughter Of The Soul,3pvRJy3zkIivvLXh89aO3J,45
Death Metal,Melodic Death Metal,At the Gates,World Of Lies,Slaughter Of The Soul,63qjdBUGCiDzle4KGuypCX,43
Death Metal,Melodic Death Metal,At the Gates,Into The Dead Sky,Slaughter Of The Soul,2mperrZFTlXtaLAngA3xZv,43
Death Metal,Melodic Death Metal,At the Gates,Unto Others,Slaughter Of The Soul,1JrkWtIhVG8Z05AQ42jv2E,39
Death Metal,Melodic Death Metal,At the Gates,Need,Slaughter Of The Soul,10MucFhWjGqAjz5Ynljmpf,39
Death Metal,Melodic Death Metal,At the Gates,Nausea,Slaughter Of The Soul,2eTQMrCkjoxGAVb4ybNG3U,38
Death Metal,Melodic Death Metal,Arch Enemy,Break the Spell,Blood Dynasty (Expanded Deluxe Edition),0mEjyPMcqIxeqYFIOeAQib,47
Death Metal,Melodic Death Metal,Arch Enemy,War Eternal,War Eternal,0WZZENH0kt3O2cBE8q5IRq,58
Death Metal,Melodic Death Metal,Arch Enemy,Nemesis,Doomsday Machine,27sTzAelgljD6Uxp88BqA3,56
Death Metal,Melodic Death Metal,Arch Enemy,The Eagle Flies Alone - edit,Will To Power,7KoWRwwVUgZV5D0zmrr25s,53
Death Metal,Melodic Death Metal,Arch Enemy,Moths,Blood Dynasty (Expanded Deluxe Edition),71Rgf3kRwb7ReVASnkNAkz,53
Death Metal,Melodic Death Metal,Arch Enemy,Dream Stealer,Blood Dynasty,2AQfPVnLvzvOYJbUDdGK5v,49
Death Metal,Melodic Death Metal,Arch Enemy,Illuminate the Path,Blood Dynasty,5Wo7Z56JrHk7noeiQ8EAb0,50
Death Metal,Melodic Death Metal,Arch Enemy,Handshake with Hell,Deceivers,4jPU94aF0U2PMNN0aBnhgX,51
Death Metal,Melodic Death Metal,Arch Enemy,House of Mirrors,Deceivers,4mdop8Jx5BwspAQzvjF8pu,49
Death Metal,Melodic Death Metal,Arch Enemy,Paper Tiger,Blood Dynasty,7dNg8khl5uESWTskg2ddNX,47
Death Metal,Melodic Death Metal,In Flames,Only for the Weak,Clayman,0JBQnLKfLXmlkquabLtAgd,61
Death Metal,Melodic Death Metal,In Flames,I Am Above,"I, the Mask",2t1G0rDxUY9zjML3f5mObb,57
Death Metal,Melodic Death Metal,In Flames,Meet Your Maker,Foregone,5qZMqZspIglsy4SJxtJt0S,56
Death Metal,Melodic Death Metal,In Flames,Cloud Connected,Reroute To Remain,7fw1s9GkS288i2HQxMMlas,57
Death Metal,Melodic Death Metal,In Flames,Stay with Me,"I, the Mask",6G7KraD6OUZ8lSMfgjiPr5,54
Death Metal,Melodic Death Metal,In Flames,Take This Life,Come Clarity,0cEZ1p68dXFoN5diP3aEEV,52
Death Metal,Melodic Death Metal,In Flames,"Foregone, Pt. 2",Foregone,6kk4G7WCvFrYuiotuDnH2N,53
Death Metal,Melodic Death Metal,In Flames,The Jester's Dance,The Jester Race (Black Ash-Inheritance Version),5qEZvemAAeZ8E9KmyyGaLe,53
Death Metal,Melodic Death Metal,In Flames,The Quiet Place,Soundtrack to Your Escape (The Quiet Place Version),2gUrjc9fWHZytKm6FtBY7E,52
Death Metal,Melodic Death Metal,In Flames,Deliver Us,Sounds Of A Playground Fading,24fWeFwEJQlce7B3grrgR1,52
Death Metal,Melodic Death Metal,Carcass,Black Star,Swansong,5Nodfi0wQT9QANl0KlAo7B,47
Death Metal,Melodic Death Metal,Carcass,1985,Surgical Steel,0IGyvk01FMUUHCST3N85Uq,46
Death Metal,Melodic Death Metal,Carcass,Buried Dreams,The Best of Carcass,0nuVMyI2j1RrXgmbE9YQsU,41
Death Metal,Melodic Death Metal,Carcass,Heartwork,The Best of Carcass,2efbB42cdMnnYw6VhOgJEs,41
Death Metal,Melodic Death Metal,Carcass,Heartwork,Heartwork (Ultimate Edition),2BcWjgafmbdaq39KPsaBKc,45
Death Metal,Melodic Death Metal,Carcass,Corporal Jigsore Quandary,Necroticism - Descanting the Insalubrious,3AZoDPKMIwXVTEigOmC8BG,44
Death Metal,Melodic Death Metal,Carcass,Keep On Rotting in the Free World,Swansong,57Gu14wW9hFBUmJ0LpmzmA,44
Death Metal,Melodic Death Metal,Carcass,Unfit for Human Consumption,Surgical Steel,2L4hnHW64BwupvbJHPAFGW,43
Death Metal,Melodic Death Metal,Carcass,No Love Lost,Heartwork (Ultimate Edition),3Qq08meHcEtnciS6oQxXMJ,42
Death Metal,Melodic Death Metal,Carcass,Tomorrow Belongs to Nobody,Swansong,0byhWeZAMhLvZwkwgA9J5C,42
Death Metal,Technical Death Metal,Death,Wrong Side of Heaven,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",11Ojp7JniVvwd0gmgvyKkd,66
Death Metal,Technical Death Metal,Death,Bad Company,War is the Answer,1UWGkn34CD31VQfdi4D8Zp,63
Death Metal,Technical Death Metal,Death,Jekyll and Hyde,Got Your Six,6efSwlK3LOlWOeKK9xlUKF,64
Death Metal,Technical Death Metal,Death,Wash It All Away,Got Your Six,5nRBTzF9dLIlNqnl0xWo9g,64
Death Metal,Technical Death Metal,Death,A Little Bit Off,F8,6GqqGv8frU7kqzXkm2rewI,67
Death Metal,Technical Death Metal,Death,The End (feat. BABYMETAL) - 2025 VERSION,The End (feat. BABYMETAL) [2025 VERSION],7yvUwUbPeQBtf3313SNw85,66
Death Metal,Technical Death Metal,Death,Lift Me Up (feat. Rob Halford of Judas Priest),"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",1LHZMWefF9502NPfArRfvP,61
Death Metal,Technical Death Metal,Death,Welcome To The Circus,AfterLife,1linrfCmITmQHs4enAxTUY,64
Death Metal,Technical Death Metal,Death,House of The Rising Sun,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 2",4ZmX8elKMkH0MfniNi0Adu,60
Death Metal,Technical Death Metal,Death,Remember Everything,American Capitalist (Deluxe),4G2GSsAneHpcG5J8cKGXyw,57
Death Metal,Technical Death Metal,Pestilence,Twisted Truth,Testimony Of The Ancients,233N4WwgPBme5byY33723f,35
Death Metal,Technical Death Metal,Pestilence,Out of the Body,Consuming Impulse,3d6aionOhy3INw2G0SVezY,34
Death Metal,Technical Death Metal,Pestilence,Land of Tears,Testimony Of The Ancients,4rTtPgdATny6k1PC8SrxJG,32
Death Metal,Technical Death Metal,Pestilence,Dehydrated,Consuming Impulse,2a7DXqXW8QOLv6AJKWjhCh,30
Death Metal,Technical Death Metal,Pestilence,The Process of Suffocation,Consuming Impulse,5BPrimUV13V8aHATphoept,29
Death Metal,Technical Death Metal,Pestilence,Chronic Infection,Consuming Impulse,0wutDKHLtf7D9yDXLhgn0N,26
Death Metal,Technical Death Metal,Pestilence,The Secrecies of Horror,Testimony Of The Ancients,2KBbyB4hUOMFSOojcyO4dq,26
Death Metal,Technical Death Metal,Pestilence,Suspended Animation,Consuming Impulse,45y1ITlDfhjX1rtPi0w1nn,25
Death Metal,Technical Death Metal,Pestilence,The Trauma,Consuming Impulse,4j46sEajf4QQ543w46oXwx,23
Death Metal,Technical Death Metal,Pestilence,Lost Souls,Testimony Of The Ancients,5qTFuvbiNChglg6Rnd0LJW,23
Death Metal,Technical Death Metal,Atheist,Piece of Time,Piece of Time,4tBhemyArdaSHgezaNCV7Q,34
Death Metal,Technical Death Metal,Atheist,Mother Man,Unquestionable Presence,16boaZxIR0RICg9QrsEsaE,33
Death Metal,Technical Death Metal,Atheist,Unquestionable Presence,Unquestionable Presence,4kro4StOpazNkidJFTkKHR,31
Death Metal,Technical Death Metal,Atheist,On They Slay,Piece of Time,2uUWlW9MxaNp57FVlL0qEz,28
Death Metal,Technical Death Metal,Atheist,Unholy War,Piece of Time,0BUh9hMf9G7LbXUfk9etFa,27
Death Metal,Technical Death Metal,Atheist,Your Life's Retribution,Unquestionable Presence,6LRKB4cKB4WL4n893WJEoO,27
Death Metal,Technical Death Metal,Atheist,Room with a View,Piece of Time,53BNmw9KFzZ3E1a7DPfNZv,27
Death Metal,Technical Death Metal,Atheist,Enthralled in Essence,Unquestionable Presence,2dJuVYEikzMMCnoVtVJ3Jz,26
Death Metal,Technical Death Metal,Atheist,Beyond,Piece of Time,6l4F0SNIr3AoZzQCYLST0V,26
Death Metal,Technical Death Metal,Atheist,The Formative Years,Unquestionable Presence,4O7eLQs0SIRqaW8d05QJy3,24
Death Metal,Technical Death Metal,Nocturnus,Lake of Fire,The Key (Full Dynamic Range Edition),1s9autQDbj0PrW9EZpGFJB,32
Death Metal,Technical Death Metal,Nocturnus,Standing in Blood,The Key (Full Dynamic Range Edition),39iJS1ZDmNjgFMeGOVkoW5,26
Death Metal,Technical Death Metal,Nocturnus,Andromeda Strain,The Key (Full Dynamic Range Edition),6Fpeaywprf8Ehf4jERVhfm,25
Death Metal,Technical Death Metal,Nocturnus,Visions from Beyond the Grave,The Key (Full Dynamic Range Edition),2Gm8dlmr2b3s6YdMZOdVhz,23
Death Metal,Technical Death Metal,Nocturnus,Neolithic,The Key (Full Dynamic Range Edition),6o2YRtQnfilIDB0SkoKraw,22
